,SAMPLE_ID,Q12,Q18,Q24,Q26_001,Q40_001_UNIT1,Q40_001_UNIT2,Q66
3720,40403726.0,1.0,20.0,7.0,4.0,2.0,-1.0,1.0
3721,40403781.0,1.0,4.0,4.0,21.0,13.0,-1.0,1.0
3722,40403811.0,1.0,10.0,10.0,4.0,-1.0,-1.0,3.0
3723,40403826.0,1.0,6.0,99.0,3.0,10.0,-1.0,2.0
3724,40403871.0,1.0,4.0,4.0,4.0,4.0,-1.0,5.0
3725,40403886.0,1.0,5.0,99.0,8.0,99.0,-1.0,1.0
3726,40403911.0,1.0,1.0,1.0,6.0,3.0,10.0,2.0
3727,40403921.0,1.0,15.0,15.0,3.0,20.0,-1.0,4.0
3728,40403936.0,1.0,5.0,5.0,1.0,4.0,-1.0,1.0
3729,40403941.0,3.0,16.0,16.0,4.0,12.0,4.0,5.0
3730,40403956.0,1.0,15.0,15.0,16.0,15.0,-1.0,2.0
3731,40403966.0,3.0,25.0,9.0,3.0,4.0,-1.0,2.0
3732,40403991.0,1.0,6.0,6.0,6.0,6.0,-1.0,5.0
3733,40404061.0,1.0,9.0,9.0,10.0,99.0,99.0,1.0
3734,40404081.0,3.0,2.0,2.0,5.0,5.0,-1.0,6.0
3735,40404086.0,3.0,17.0,17.0,1.0,17.0,-1.0,4.0
3736,40404116.0,1.0,4.0,4.0,1.0,99.0,-1.0,2.0
3737,40404131.0,1.0,20.0,20.0,99.0,20.0,-1.0,2.0
3738,40404136.0,1.0,99.0,10.0,3.0,3.0,-1.0,2.0
3739,40404151.0,1.0,25.0,25.0,12.0,99.0,-1.0,1.0
3740,40404161.0,1.0,15.0,15.0,1.0,15.0,-1.0,4.0
3741,40404176.0,3.0,5.0,5.0,10.0,5.0,-1.0,2.0
3742,40404181.0,1.0,5.0,5.0,5.0,5.0,-1.0,2.0
3743,40404201.0,1.0,2.0,2.0,4.0,99.0,-1.0,1.0
3744,40404211.0,1.0,6.0,15.0,15.0,5.0,-1.0,1.0
3745,40404221.0,1.0,39.0,2.0,6.0,8.0,-1.0,1.0
3746,40404271.0,1.0,99.0,6.0,4.0,12.0,-1.0,4.0
3747,40404336.0,1.0,71.0,99.0,1.0,1.0,15.0,5.0
3748,40404341.0,1.0,14.0,14.0,5.0,1.0,20.0,3.0
3749,40404366.0,1.0,12.0,12.0,10.0,10.0,-1.0,4.0
3750,40404391.0,1.0,10.0,10.0,8.0,15.0,-1.0,1.0
3751,40404411.0,1.0,24.0,20.0,10.0,10.0,-1.0,3.0
3752,40404431.0,1.0,10.0,10.0,99.0,8.0,-1.0,2.0
3753,40404436.0,1.0,5.0,-1.0,1.0,10.0,-1.0,2.0
3754,40404441.0,1.0,5.0,5.0,14.0,1.0,-1.0,3.0
3755,40404451.0,1.0,4.0,4.0,10.0,5.0,-1.0,4.0
3756,40404456.0,1.0,10.0,10.0,10.0,10.0,-1.0,2.0
3757,40404461.0,1.0,16.0,16.0,16.0,16.0,-1.0,5.0
3758,40404491.0,1.0,20.0,20.0,99.0,10.0,-1.0,1.0
3759,40404501.0,1.0,11.0,11.0,2.0,-1.0,-1.0,4.0
3760,40404551.0,1.0,35.0,-1.0,10.0,99.0,-1.0,3.0
3761,40404581.0,1.0,15.0,10.0,10.0,5.0,-1.0,5.0
3762,40404586.0,1.0,1.0,99.0,2.0,15.0,-1.0,2.0
3763,40404706.0,1.0,10.0,10.0,7.0,5.0,5.0,1.0
3764,40404726.0,1.0,7.0,7.0,10.0,7.0,-1.0,3.0
3765,40404731.0,1.0,1.0,1.0,2.0,10.0,-1.0,2.0
3766,40404781.0,1.0,0.0,0.0,10.0,3.0,-1.0,5.0
3767,40404816.0,1.0,6.0,6.0,8.0,9.0,-1.0,3.0
3768,40404826.0,1.0,5.0,5.0,5.0,5.0,-1.0,3.0
3769,40404871.0,1.0,1.0,1.0,10.0,5.0,99.0,3.0
3770,40404886.0,3.0,3.0,6.0,10.0,4.0,-1.0,3.0
3771,40404896.0,1.0,5.0,5.0,5.0,3.0,-1.0,3.0
3772,40404906.0,1.0,7.0,7.0,-1.0,99.0,-1.0,1.0
3773,40404916.0,1.0,25.0,25.0,5.0,6.0,-1.0,2.0
3774,40404956.0,1.0,5.0,5.0,2.0,3.0,-1.0,2.0
3775,40404971.0,3.0,5.0,5.0,99.0,5.0,-1.0,2.0
3776,40404991.0,1.0,1.0,1.0,3.0,-1.0,-1.0,2.0
3777,40405001.0,1.0,99.0,99.0,99.0,20.0,-1.0,1.0
3778,40405011.0,1.0,99.0,1.0,5.0,2.0,-1.0,2.0
3779,40405101.0,1.0,30.0,18.0,30.0,99.0,-1.0,2.0
3780,40405111.0,1.0,7.0,15.0,15.0,4.0,-1.0,3.0
3781,40405136.0,1.0,99.0,1.0,99.0,2.0,-1.0,1.0
3782,40405141.0,1.0,1.0,-1.0,5.0,5.0,-1.0,2.0
3783,40405166.0,1.0,5.0,5.0,99.0,25.0,-1.0,4.0
3784,40405181.0,1.0,60.0,99.0,99.0,99.0,-1.0,1.0
3785,40405186.0,1.0,99.0,99.0,99.0,5.0,-1.0,1.0
3786,40405201.0,2.0,10.0,5.0,99.0,99.0,99.0,5.0
3787,40405226.0,3.0,6.0,6.0,20.0,6.0,-1.0,2.0
3788,40405316.0,1.0,18.0,15.0,5.0,7.0,-1.0,1.0
3789,40405321.0,1.0,9.0,9.0,9.0,9.0,-1.0,2.0
3790,40405331.0,1.0,20.0,20.0,20.0,99.0,-1.0,4.0
3791,40405336.0,1.0,20.0,10.0,10.0,10.0,-1.0,2.0
3792,40405346.0,1.0,10.0,10.0,10.0,10.0,-1.0,3.0
3793,40405361.0,1.0,31.0,31.0,99.0,10.0,-1.0,2.0
3794,40405391.0,1.0,6.0,15.0,4.0,20.0,-1.0,2.0
3795,40405396.0,1.0,30.0,30.0,20.0,15.0,-1.0,2.0
3796,40405401.0,1.0,32.0,1.0,99.0,-1.0,-1.0,1.0
3797,40405421.0,1.0,5.0,5.0,99.0,2.0,-1.0,1.0
3798,40405476.0,1.0,10.0,3.0,-1.0,8.0,-1.0,1.0
3799,40405541.0,1.0,6.0,6.0,8.0,8.0,-1.0,2.0
3800,40405546.0,1.0,20.0,20.0,5.0,10.0,-1.0,2.0
3801,40405571.0,1.0,15.0,15.0,1.0,10.0,-1.0,1.0
3802,40405576.0,1.0,15.0,7.0,9.0,10.0,-1.0,2.0
3803,40405591.0,1.0,1.0,1.0,2.0,5.0,-1.0,2.0
3804,40405621.0,1.0,3.0,3.0,5.0,3.0,-1.0,1.0
3805,40405631.0,1.0,9.0,9.0,10.0,9.0,-1.0,2.0
3806,40405636.0,1.0,20.0,20.0,99.0,6.0,-1.0,4.0
3807,40405641.0,2.0,12.0,12.0,12.0,12.0,-1.0,3.0
3808,40405676.0,3.0,50.0,30.0,5.0,2.0,-1.0,2.0
3809,40405706.0,1.0,99.0,99.0,99.0,3.0,-1.0,2.0
3810,40405711.0,1.0,9.0,9.0,4.0,12.0,-1.0,1.0
3811,40405731.0,1.0,14.0,14.0,14.0,6.0,-1.0,2.0
3812,40405741.0,2.0,10.0,10.0,10.0,15.0,-1.0,6.0
3813,40405751.0,1.0,2.0,2.0,3.0,24.0,-1.0,2.0
3814,40405761.0,1.0,2.0,2.0,1.0,11.0,-1.0,1.0
3815,40405771.0,1.0,15.0,15.0,15.0,10.0,-1.0,3.0
3816,40405791.0,1.0,5.0,11.0,5.0,2.0,-1.0,5.0
3817,40405826.0,1.0,5.0,99.0,-1.0,99.0,-1.0,1.0
3818,40405831.0,1.0,3.0,3.0,5.0,10.0,-1.0,2.0
3819,40405876.0,1.0,3.0,-1.0,3.0,1.0,-1.0,2.0
3820,40405911.0,1.0,13.0,99.0,11.0,-1.0,-1.0,2.0
3821,40405931.0,1.0,6.0,6.0,5.0,11.0,-1.0,1.0
3822,40405936.0,1.0,40.0,30.0,1.0,12.0,-1.0,2.0
3823,40405946.0,1.0,4.0,4.0,9.0,12.0,-1.0,3.0
3824,40405966.0,1.0,99.0,-1.0,3.0,8.0,-1.0,1.0
3825,40405996.0,1.0,13.0,13.0,20.0,12.0,-1.0,2.0
3826,40406001.0,1.0,99.0,2.0,1.0,2.0,20.0,2.0
3827,40406016.0,1.0,7.0,7.0,15.0,10.0,-1.0,2.0
3828,40406041.0,1.0,13.0,13.0,13.0,1.0,99.0,2.0
3829,40406056.0,1.0,20.0,2.0,10.0,10.0,-1.0,1.0
3830,40406066.0,1.0,1.0,-1.0,1.0,20.0,-1.0,1.0
3831,40406091.0,99.0,34.0,-1.0,34.0,5.0,-1.0,3.0
3832,40406096.0,99.0,10.0,10.0,99.0,10.0,-1.0,3.0
3833,40406101.0,1.0,5.0,5.0,5.0,5.0,-1.0,1.0
3834,40406126.0,3.0,99.0,99.0,99.0,99.0,-1.0,5.0
3835,40406136.0,3.0,10.0,10.0,8.0,5.0,-1.0,4.0
3836,40406141.0,1.0,7.0,7.0,5.0,5.0,-1.0,1.0
3837,40406176.0,1.0,26.0,26.0,5.0,20.0,-1.0,2.0
3838,40406191.0,3.0,6.0,10.0,10.0,20.0,-1.0,3.0
3839,40406196.0,99.0,9.0,9.0,99.0,99.0,-1.0,2.0
3840,40406201.0,3.0,10.0,10.0,10.0,4.0,-1.0,2.0
3841,40406261.0,3.0,6.0,30.0,5.0,20.0,-1.0,2.0
3842,40406271.0,3.0,8.0,8.0,6.0,6.0,-1.0,4.0
3843,40406291.0,1.0,3.0,3.0,14.0,3.0,-1.0,2.0
3844,40406311.0,1.0,5.0,5.0,5.0,3.0,-1.0,2.0
3845,40406321.0,3.0,18.0,4.0,18.0,5.0,12.0,3.0
3846,40406341.0,1.0,40.0,-1.0,2.0,6.0,-1.0,1.0
3847,40406351.0,1.0,10.0,16.0,10.0,6.0,-1.0,1.0
3848,40406371.0,3.0,99.0,99.0,99.0,99.0,-1.0,3.0
3849,40406386.0,3.0,7.0,5.0,4.0,1.0,-1.0,2.0
3850,40406411.0,3.0,15.0,99.0,12.0,8.0,-1.0,3.0
3851,40406421.0,1.0,99.0,-1.0,16.0,8.0,-1.0,2.0
3852,40406436.0,1.0,10.0,2.0,10.0,3.0,-1.0,6.0
3853,40406456.0,1.0,6.0,6.0,11.0,40.0,35.0,2.0
3854,40406461.0,1.0,1.0,1.0,15.0,1.0,-1.0,5.0
3855,40406481.0,1.0,1.0,99.0,8.0,5.0,-1.0,1.0
3856,40406501.0,1.0,99.0,-1.0,99.0,10.0,10.0,4.0
3857,40406526.0,1.0,15.0,15.0,40.0,2.0,-1.0,2.0
3858,40406546.0,1.0,3.0,5.0,5.0,2.0,3.0,5.0
3859,40406606.0,1.0,1.0,1.0,5.0,3.0,1.0,4.0
3860,40406626.0,1.0,24.0,24.0,11.0,18.0,17.0,6.0
3861,40406636.0,1.0,2.0,2.0,10.0,10.0,-1.0,4.0
3862,40406666.0,1.0,20.0,20.0,10.0,5.0,-1.0,2.0
3863,40406676.0,1.0,5.0,5.0,5.0,5.0,-1.0,5.0
3864,40406716.0,1.0,7.0,99.0,7.0,99.0,-1.0,3.0
3865,40406731.0,1.0,99.0,99.0,10.0,10.0,4.0,3.0
3866,40406736.0,2.0,10.0,10.0,11.0,1.0,-1.0,3.0
3867,40406751.0,1.0,4.0,4.0,15.0,6.0,-1.0,4.0
3868,40406771.0,1.0,99.0,99.0,99.0,99.0,-1.0,2.0
3869,40406776.0,1.0,2.0,2.0,5.0,5.0,-1.0,4.0
3870,40406791.0,1.0,23.0,6.0,23.0,3.0,-1.0,3.0
3871,40406796.0,1.0,5.0,5.0,3.0,-1.0,-1.0,2.0
3872,40406841.0,1.0,20.0,20.0,20.0,8.0,-1.0,4.0
3873,40406856.0,1.0,1.0,1.0,14.0,5.0,-1.0,4.0
3874,40406921.0,1.0,3.0,3.0,10.0,17.0,-1.0,4.0
3875,40406926.0,1.0,11.0,11.0,-1.0,11.0,-1.0,3.0
3876,40406956.0,1.0,22.0,22.0,10.0,20.0,5.0,6.0
3877,40406976.0,1.0,10.0,-1.0,1.0,3.0,-1.0,3.0
3878,40406991.0,1.0,4.0,4.0,4.0,1.0,7.0,4.0
3879,40407001.0,1.0,22.0,10.0,10.0,1.0,-1.0,4.0
3880,40407011.0,1.0,5.0,5.0,1.0,4.0,-1.0,4.0
3881,40407021.0,1.0,1.0,1.0,1.0,1.0,-1.0,5.0
3882,40407026.0,1.0,1.0,1.0,5.0,5.0,-1.0,3.0
3883,40407031.0,1.0,99.0,99.0,10.0,4.0,-1.0,4.0
3884,40407041.0,1.0,7.0,7.0,7.0,99.0,-1.0,4.0
3885,40407076.0,1.0,3.0,3.0,5.0,6.0,7.0,2.0
3886,40407126.0,1.0,15.0,15.0,15.0,15.0,8.0,3.0
3887,40407131.0,1.0,10.0,10.0,1.0,5.0,15.0,5.0
3888,40407141.0,1.0,25.0,25.0,3.0,15.0,-1.0,5.0
3889,40407146.0,1.0,13.0,13.0,13.0,10.0,8.0,5.0
3890,40407151.0,1.0,6.0,6.0,3.0,13.0,8.0,4.0
3891,40407161.0,1.0,99.0,7.0,99.0,99.0,-1.0,6.0
3892,40407176.0,1.0,1.0,1.0,5.0,11.0,-1.0,3.0
3893,40407201.0,1.0,13.0,13.0,13.0,13.0,-1.0,2.0
3894,40407211.0,1.0,4.0,4.0,4.0,1.0,-1.0,5.0
3895,40407221.0,1.0,6.0,6.0,6.0,6.0,-1.0,5.0
3896,40407261.0,1.0,6.0,6.0,10.0,7.0,-1.0,2.0
3897,40407286.0,1.0,1.0,1.0,10.0,2.0,5.0,6.0
3898,40407351.0,1.0,5.0,5.0,5.0,5.0,-1.0,3.0
3899,40407356.0,1.0,6.0,6.0,8.0,10.0,-1.0,6.0
3900,40407386.0,1.0,10.0,10.0,5.0,15.0,-1.0,2.0
3901,40407406.0,1.0,2.0,2.0,10.0,10.0,-1.0,1.0
3902,40407421.0,1.0,3.0,3.0,18.0,2.0,-1.0,4.0
3903,40407426.0,1.0,10.0,10.0,10.0,4.0,-1.0,2.0
3904,40407456.0,1.0,7.0,7.0,99.0,27.0,99.0,2.0
3905,40407476.0,1.0,7.0,-1.0,7.0,2.0,7.0,4.0
3906,40407486.0,1.0,3.0,3.0,7.0,29.0,14.0,5.0
3907,40407511.0,1.0,5.0,5.0,15.0,10.0,11.0,5.0
3908,40407516.0,1.0,5.0,2.0,7.0,8.0,-1.0,2.0
3909,40407526.0,1.0,99.0,2.0,99.0,99.0,-1.0,2.0
3910,40407536.0,1.0,10.0,10.0,10.0,4.0,7.0,3.0
3911,40407651.0,1.0,5.0,5.0,30.0,3.0,-1.0,1.0
3912,40407661.0,1.0,1.0,1.0,6.0,2.0,-1.0,1.0
3913,40407686.0,3.0,10.0,10.0,10.0,10.0,-1.0,2.0
3914,40407701.0,1.0,2.0,2.0,2.0,2.0,-1.0,2.0
3915,40407721.0,1.0,5.0,5.0,3.0,2.0,99.0,3.0
3916,40407781.0,1.0,2.0,2.0,2.0,5.0,-1.0,5.0
3917,40407796.0,1.0,5.0,5.0,3.0,8.0,-1.0,3.0
3918,40407816.0,1.0,3.0,3.0,3.0,15.0,-1.0,2.0
3919,40407881.0,1.0,20.0,20.0,5.0,10.0,15.0,2.0
3920,40407896.0,1.0,7.0,7.0,20.0,4.0,-1.0,2.0
3921,40407906.0,1.0,4.0,4.0,4.0,4.0,-1.0,3.0
3922,40407951.0,1.0,7.0,7.0,7.0,1.0,-1.0,2.0
3923,40408006.0,1.0,12.0,12.0,12.0,6.0,-1.0,3.0
3924,40408011.0,1.0,10.0,10.0,5.0,5.0,-1.0,3.0
3925,40408026.0,1.0,2.0,2.0,2.0,2.0,-1.0,1.0
3926,40408081.0,1.0,3.0,3.0,17.0,15.0,-1.0,2.0
3927,40408086.0,1.0,6.0,6.0,6.0,6.0,-1.0,3.0
3928,40408101.0,1.0,6.0,6.0,7.0,4.0,-1.0,2.0
3929,40408111.0,1.0,3.0,-1.0,1.0,2.0,6.0,4.0
3930,40408116.0,1.0,16.0,16.0,16.0,16.0,-1.0,2.0
3931,40408131.0,1.0,99.0,99.0,99.0,99.0,-1.0,5.0
3932,40408141.0,1.0,5.0,5.0,5.0,5.0,-1.0,3.0
3933,40408161.0,1.0,17.0,17.0,10.0,20.0,-1.0,1.0
3934,40408176.0,1.0,11.0,11.0,11.0,-1.0,-1.0,1.0
3935,40408191.0,1.0,7.0,7.0,11.0,10.0,-1.0,3.0
3936,40408206.0,3.0,30.0,20.0,20.0,1.0,-1.0,2.0
3937,40408216.0,1.0,11.0,11.0,11.0,1.0,-1.0,2.0
3938,40408226.0,1.0,20.0,-1.0,10.0,18.0,-1.0,2.0
3939,40408231.0,99.0,30.0,30.0,2.0,25.0,-1.0,2.0
3940,40408246.0,1.0,8.0,8.0,8.0,8.0,-1.0,4.0
3941,40408271.0,1.0,1.0,1.0,1.0,1.0,-1.0,3.0
3942,40408321.0,1.0,10.0,10.0,7.0,10.0,-1.0,2.0
3943,40408381.0,1.0,6.0,6.0,6.0,6.0,-1.0,1.0
3944,40408401.0,1.0,8.0,2.0,8.0,8.0,-1.0,2.0
3945,40408426.0,1.0,7.0,99.0,7.0,3.0,-1.0,2.0
3946,40408456.0,3.0,99.0,5.0,99.0,-1.0,-1.0,5.0
3947,40408471.0,1.0,99.0,-1.0,1.0,5.0,-1.0,1.0
3948,40408481.0,1.0,3.0,3.0,3.0,3.0,-1.0,3.0
3949,40408526.0,1.0,10.0,10.0,10.0,5.0,-1.0,2.0
3950,40408546.0,1.0,15.0,15.0,10.0,10.0,-1.0,5.0
3951,40408551.0,1.0,15.0,15.0,3.0,8.0,99.0,3.0
3952,40408586.0,1.0,8.0,8.0,4.0,6.0,2.0,5.0
3953,40408606.0,1.0,9.0,9.0,8.0,10.0,10.0,2.0
3954,40408641.0,1.0,5.0,5.0,5.0,3.0,-1.0,2.0
3955,40408681.0,1.0,1.0,1.0,20.0,20.0,-1.0,2.0
3956,40408686.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0
3957,40408691.0,1.0,6.0,6.0,6.0,6.0,-1.0,2.0
3958,40408751.0,1.0,2.0,2.0,5.0,1.0,-1.0,5.0
3959,40408781.0,1.0,20.0,-1.0,51.0,10.0,-1.0,3.0
3960,40408841.0,1.0,1.0,1.0,15.0,10.0,-1.0,3.0
3961,40408881.0,1.0,7.0,7.0,4.0,4.0,-1.0,1.0
3962,40408891.0,1.0,10.0,99.0,10.0,99.0,-1.0,2.0
3963,40408901.0,1.0,15.0,10.0,10.0,15.0,-1.0,2.0
3964,40408916.0,99.0,28.0,99.0,99.0,10.0,-1.0,1.0
3965,40408921.0,1.0,8.0,8.0,8.0,1.0,-1.0,2.0
3966,40408946.0,1.0,99.0,99.0,1.0,10.0,-1.0,2.0
3967,40408976.0,1.0,4.0,4.0,20.0,3.0,-1.0,2.0
3968,40409046.0,1.0,10.0,10.0,10.0,6.0,-1.0,4.0
3969,40409116.0,1.0,99.0,99.0,9.0,12.0,-1.0,1.0
3970,40409141.0,1.0,6.0,6.0,8.0,6.0,-1.0,2.0
3971,40409196.0,1.0,4.0,4.0,-1.0,4.0,-1.0,1.0
3972,40409241.0,1.0,3.0,3.0,3.0,3.0,99.0,2.0
3973,40409326.0,1.0,5.0,5.0,5.0,5.0,-1.0,2.0
3974,40409356.0,1.0,30.0,10.0,1.0,5.0,-1.0,2.0
3975,40409361.0,1.0,13.0,13.0,13.0,5.0,10.0,2.0
3976,40409371.0,1.0,99.0,99.0,99.0,2.0,-1.0,1.0
3977,40409376.0,1.0,1.0,-1.0,34.0,10.0,-1.0,2.0
3978,40409396.0,1.0,6.0,-1.0,99.0,4.0,-1.0,2.0
3979,40409406.0,1.0,20.0,10.0,10.0,99.0,-1.0,1.0
3980,40409446.0,2.0,3.0,-1.0,2.0,15.0,-1.0,2.0
3981,40409476.0,1.0,10.0,10.0,30.0,7.0,-1.0,1.0
3982,40409491.0,1.0,12.0,10.0,99.0,-1.0,-1.0,1.0
3983,40409506.0,3.0,5.0,5.0,5.0,-1.0,-1.0,2.0
3984,40409521.0,1.0,3.0,3.0,2.0,4.0,12.0,5.0
3985,40409541.0,1.0,17.0,17.0,17.0,8.0,-1.0,2.0
3986,40409561.0,1.0,10.0,10.0,10.0,10.0,-1.0,2.0
3987,40409576.0,1.0,1.0,1.0,8.0,3.0,8.0,2.0
3988,40409581.0,1.0,14.0,14.0,14.0,7.0,-1.0,2.0
3989,40409596.0,1.0,2.0,2.0,2.0,2.0,-1.0,5.0
3990,40409641.0,1.0,1.0,1.0,4.0,10.0,8.0,5.0
3991,40409661.0,1.0,4.0,4.0,16.0,7.0,-1.0,2.0
3992,40409671.0,1.0,15.0,15.0,3.0,6.0,-1.0,2.0
3993,40409691.0,1.0,6.0,6.0,6.0,6.0,6.0,2.0
3994,40409701.0,1.0,6.0,6.0,6.0,6.0,-1.0,4.0
3995,40409761.0,1.0,10.0,10.0,8.0,10.0,-1.0,2.0
3996,40409776.0,1.0,8.0,8.0,8.0,8.0,6.0,3.0
3997,40409801.0,1.0,2.0,2.0,99.0,7.0,-1.0,1.0
3998,40409806.0,1.0,4.0,4.0,1.0,4.0,6.0,3.0
3999,40409836.0,1.0,7.0,7.0,7.0,7.0,-1.0,5.0
4000,40409851.0,1.0,99.0,2.0,99.0,5.0,-1.0,2.0
4001,40409891.0,1.0,15.0,15.0,20.0,30.0,5.0,5.0
4002,40409896.0,1.0,4.0,4.0,5.0,8.0,25.0,4.0
4003,40409946.0,1.0,6.0,6.0,6.0,6.0,1.0,2.0
4004,40409961.0,1.0,20.0,-1.0,4.0,2.0,5.0,4.0
4005,40409966.0,1.0,7.0,-1.0,1.0,2.0,1.0,4.0
4006,40409996.0,1.0,1.0,1.0,10.0,10.0,-1.0,5.0
4007,40410001.0,1.0,18.0,6.0,18.0,99.0,99.0,2.0
4008,40410026.0,1.0,10.0,10.0,2.0,4.0,-1.0,3.0
4009,40410061.0,1.0,15.0,15.0,3.0,10.0,5.0,2.0
4010,40410076.0,1.0,5.0,5.0,5.0,5.0,-1.0,2.0
4011,40410086.0,1.0,10.0,10.0,17.0,17.0,-1.0,6.0
4012,40410091.0,1.0,10.0,10.0,12.0,18.0,-1.0,3.0
4013,40410106.0,1.0,10.0,10.0,8.0,4.0,8.0,2.0
4014,40410121.0,1.0,10.0,99.0,10.0,10.0,-1.0,2.0
4015,40410176.0,1.0,14.0,14.0,14.0,10.0,-1.0,3.0
4016,40410191.0,1.0,8.0,99.0,10.0,6.0,-1.0,6.0
4017,40410196.0,1.0,5.0,99.0,99.0,99.0,-1.0,3.0
4018,40410226.0,1.0,13.0,13.0,13.0,13.0,-1.0,3.0
4019,40410246.0,1.0,10.0,1.0,10.0,1.0,-1.0,6.0
4020,40410261.0,1.0,18.0,18.0,18.0,-1.0,-1.0,4.0
4021,40410281.0,1.0,10.0,10.0,10.0,7.0,20.0,5.0
4022,40410301.0,1.0,5.0,5.0,15.0,3.0,15.0,5.0
4023,40410316.0,1.0,2.0,-1.0,21.0,10.0,-1.0,2.0
4024,40410326.0,1.0,9.0,99.0,9.0,8.0,-1.0,6.0
4025,40410331.0,1.0,3.0,3.0,3.0,3.0,-1.0,5.0
4026,40410376.0,1.0,2.0,3.0,3.0,3.0,-1.0,2.0
4027,40410391.0,1.0,10.0,10.0,10.0,1.0,10.0,3.0
4028,40410401.0,1.0,3.0,3.0,4.0,10.0,-1.0,1.0
4029,40410416.0,1.0,5.0,-1.0,1.0,11.0,-1.0,2.0
4030,40410436.0,1.0,9.0,9.0,9.0,4.0,-1.0,4.0
4031,40410451.0,1.0,2.0,2.0,12.0,12.0,12.0,4.0
4032,40410461.0,1.0,2.0,2.0,16.0,1.0,8.0,3.0
4033,40410466.0,1.0,6.0,6.0,3.0,15.0,-1.0,2.0
4034,40410496.0,1.0,3.0,3.0,5.0,1.0,-1.0,4.0
4035,40410536.0,1.0,20.0,20.0,10.0,2.0,10.0,3.0
4036,40410541.0,1.0,15.0,15.0,1.0,3.0,12.0,6.0
4037,40410566.0,1.0,10.0,10.0,10.0,10.0,4.0,1.0
4038,40410591.0,1.0,4.0,4.0,1.0,1.0,4.0,3.0
4039,40410601.0,1.0,11.0,11.0,11.0,11.0,-1.0,2.0
4040,40410616.0,1.0,8.0,8.0,5.0,3.0,-1.0,5.0
4041,40410636.0,1.0,7.0,-1.0,1.0,7.0,-1.0,2.0
4042,40410646.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0
4043,40410651.0,1.0,4.0,4.0,4.0,2.0,-1.0,4.0
4044,40410671.0,1.0,6.0,6.0,6.0,6.0,-1.0,4.0
4045,40410706.0,1.0,12.0,5.0,-1.0,3.0,4.0,1.0
4046,40410741.0,1.0,11.0,10.0,10.0,5.0,-1.0,1.0
4047,40410761.0,1.0,5.0,5.0,5.0,3.0,-1.0,3.0
4048,40410771.0,1.0,10.0,10.0,10.0,10.0,-1.0,1.0
4049,40410776.0,1.0,8.0,8.0,8.0,8.0,6.0,3.0
4050,40410786.0,1.0,99.0,3.0,13.0,4.0,-1.0,3.0
4051,40410796.0,1.0,13.0,17.0,14.0,4.0,-1.0,2.0
4052,40410826.0,1.0,15.0,15.0,3.0,8.0,-1.0,5.0
4053,40410836.0,1.0,8.0,8.0,5.0,10.0,-1.0,1.0
4054,40410866.0,1.0,5.0,5.0,5.0,5.0,-1.0,2.0
4055,40410876.0,1.0,15.0,4.0,16.0,10.0,10.0,1.0
4056,40410911.0,1.0,99.0,15.0,1.0,25.0,-1.0,2.0
4057,40410926.0,1.0,3.0,3.0,1.0,11.0,-1.0,4.0
4058,40410941.0,1.0,15.0,15.0,5.0,20.0,-1.0,3.0
4059,40410956.0,1.0,6.0,6.0,6.0,6.0,-1.0,2.0
4060,40410966.0,1.0,5.0,5.0,5.0,5.0,-1.0,4.0
4061,40411001.0,1.0,3.0,3.0,2.0,9.0,-1.0,1.0
4062,40411031.0,1.0,1.0,-1.0,12.0,4.0,-1.0,4.0
4063,40411036.0,1.0,10.0,10.0,10.0,10.0,-1.0,2.0
4064,40411061.0,1.0,5.0,5.0,99.0,-1.0,-1.0,2.0
4065,40411086.0,1.0,8.0,8.0,8.0,7.0,-1.0,5.0
4066,40411106.0,1.0,7.0,99.0,7.0,2.0,-1.0,2.0
4067,40411111.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0
4068,40411116.0,1.0,1.0,1.0,99.0,5.0,-1.0,5.0
4069,40411136.0,1.0,18.0,18.0,18.0,18.0,-1.0,2.0
4070,40411146.0,1.0,10.0,10.0,10.0,10.0,-1.0,4.0
4071,40411151.0,1.0,15.0,15.0,15.0,10.0,-1.0,3.0
4072,40411166.0,1.0,4.0,4.0,1.0,3.0,-1.0,3.0
4073,40411206.0,1.0,15.0,15.0,10.0,10.0,-1.0,2.0
4074,40411231.0,1.0,13.0,13.0,13.0,2.0,-1.0,3.0
4075,40411236.0,3.0,4.0,4.0,4.0,99.0,-1.0,6.0
4076,40411246.0,1.0,3.0,3.0,3.0,99.0,-1.0,1.0
4077,40411266.0,1.0,8.0,8.0,8.0,8.0,-1.0,3.0
4078,40411271.0,1.0,4.0,4.0,4.0,4.0,-1.0,3.0
4079,40411291.0,1.0,3.0,2.0,20.0,20.0,5.0,3.0
4080,40411386.0,1.0,24.0,24.0,24.0,5.0,-1.0,2.0
4081,40411431.0,1.0,1.0,1.0,99.0,99.0,-1.0,2.0
4082,40411441.0,1.0,99.0,6.0,6.0,6.0,-1.0,2.0
4083,40411486.0,1.0,5.0,5.0,5.0,5.0,-1.0,2.0
4084,40411511.0,1.0,1.0,1.0,99.0,-1.0,-1.0,1.0
4085,40411516.0,1.0,0.0,0.0,17.0,17.0,-1.0,1.0
4086,40411561.0,3.0,99.0,12.0,15.0,15.0,-1.0,5.0
