,Sample_ID,ZIP_Code
4292,10101431,27513
4293,10100766,27613
4294,10104716,27511
4295,30302976,33701
4296,40421641,32751
4297,20214671,28570
4298,40413506,34442
4299,30309006,32707
4300,20203881,27591
4301,20201776,27529
4302,20202581,27610
4303,20203121,27526
4304,20204066,27603
4305,20214661,28580
4306,20203476,27573
4307,20208951,27330
4308,10111031,27203
4309,10116866,28562
4310,40409446,32778
4311,20219661,28801
4312,20204906,27616
4313,40419396,32792
4314,30318461,33771
4315,40418551,33716
4316,10120586,28732
4317,30300131,32618
4318,30300686,34446
4319,30312641,32763
4320,30323411,33825
4321,10115791,28504
4322,30309621,34761
4323,40411786,34761
4324,40410671,34711
4325,40421921,32707
4326,40410706,32825
4327,40420246,32720
4328,20209521,29556
4329,20220621,28803
4330,20203291,27604
4331,40402161,33704
4332,40423636,34761
4333,20201056,27603
4334,20216496,28516
4335,20205051,27610
4336,20203116,27514
4337,20214471,27530
4338,20215486,28472
4339,20215871,28391
4340,40422166,32822
4341,40410636,32837
4342,40421841,34788
4343,20201791,27577
4344,30314166,33710
4345,30306356,32720
4346,30308261,32765
4347,10117466,28401
4348,10118041,27863
4349,10113836,28504
4350,10113366,28403
4351,40408271,32828
4352,20202136,27540
4353,20212816,29520
4354,10102311,27557
4355,10112806,29718
4356,30304666,33763
4357,30302651,33710
4358,40405336,33771
4359,40414746,34683
4360,40403406,33759
4361,40408881,32701
4362,40404061,33712
4363,20208656,27807
4364,20218201,27817
4365,10113231,28546
4366,30315216,33772
4367,30302981,34652
4368,10108121,27856
4369,30303181,33762
4370,10100611,27536
4371,30311491,32837
4372,40410076,34711
4373,40400756,34453
4374,40406096,33708
4375,40401481,33764
4376,20215696,28405
4377,20212546,29565
4378,40419846,32751
4379,20202206,27343
4380,10116616,28403
4381,10115676,27530
4382,10115956,28580
4383,10110461,29550
4384,40415786,34652
4385,30302691,34691
4386,10120566,28704
4387,10107346,27526
4388,30319316,32707
4389,40422891,32837
4390,20215541,28540
4391,20208451,27502
4392,20200641,27569
4393,40410826,32836
4394,20205751,27513
4395,20204876,27312
4396,40407386,32701
4397,20220491,28778
4398,20209931,27376
4399,20211306,27203
4400,40408101,32701
4401,40406016,33764
4402,10119651,28711
4403,10119261,28716
4404,20206916,27614
4405,20219326,28715
4406,10111451,29150
4407,10120861,28704
4408,10103721,27592
4409,10108786,27203
4410,10110611,27298
4411,30316951,34653
4412,10101466,27529
4413,40417681,33760
4414,20204406,27540
4415,30315121,34683
4416,30323306,33844
4417,40423401,33870
4418,30320386,32826
4419,10105996,27609
4420,10104416,27540
4421,10117396,28411
4422,40414646,34655
4423,30302201,34691
4424,30307826,32701
4425,10119831,28805
4426,10113961,28348
4427,40400861,32328
4428,20219896,28804
4429,20220021,28786
4430,20215991,28540
4431,20211286,29571
4432,20211816,29520
4433,40400376,34465
4434,40422631,32836
4435,20207876,27516
4436,30303586,34639
4437,40407426,32810
4438,40402746,34691
4439,40416536,33770
4440,20206391,27344
4441,40410966,34787
4442,30322161,34787
4443,10110516,27298
4444,20214316,28574
4445,20205576,27536
4446,10109166,28396
4447,10109526,29536
4448,30313666,34481
4449,30313626,34475
4450,30320431,32763
4451,40404886,34684
4452,40406261,33772
4453,10101621,27596
4454,30310381,33838
4455,30323206,34711
4456,30301256,32346
4457,30324416,33897
4458,40416796,34690
4459,40418621,34689
4460,20203651,27540
4461,40405166,33706
4462,40405936,34698
4463,40412451,33872
4464,20210901,28364
4465,10104041,27609
4466,10111216,29150
4467,10108286,27603
4468,10109956,29581
4469,10116531,28461
4470,10114241,28421
4471,30300466,34428
4472,40422036,32819
4473,10112281,27505
4474,10115361,28348
4475,30321826,32819
4476,40419311,32708
4477,40420126,32725
4478,20218791,28366
4479,20201381,27537
4480,20212996,28384
4481,20202281,27604
4482,40413916,32348
4483,20204861,27609
4484,10102496,27502
4485,40413936,34434
4486,20213576,28409
4487,10109336,28387
4488,10114431,28366
4489,10110821,29571
4490,10109176,28315
4491,10115606,28409
4492,10101616,27592
4493,10104726,27565
4494,10114801,28516
4495,20215816,28557
4496,20215186,28529
4497,20213306,28405
4498,20217301,28539
4499,20218931,28562
4500,20203906,27610
4501,20215946,28546
4502,20214756,28409
4503,40406066,33771
4504,40406371,33770
4505,30312311,33898
4506,20200476,27606
4507,20220306,28707
4508,10111446,28170
4509,10108116,27565
4510,10116236,27534
4511,40416406,34653
4512,30306476,32776
4513,30311446,34759
4514,30321471,32714
4515,30303741,33559
4516,30318716,33541
4517,20220651,28805
4518,20219461,28778
4519,40405101,33770
4520,40410836,34761
4521,30300226,34434
4522,30310841,33843
4523,30318961,32792
4524,40414451,33707
4525,40414706,33708
4526,40402986,33703
4527,30306201,33770
4528,30320451,32765
4529,10114911,28356
4530,10120996,29505
4531,10111551,29550
4532,30307851,32817
4533,10104411,27615
4534,10101526,27603
4535,10113486,27534
4536,10104551,27529
4537,40412936,34432
4538,40420276,32707
4539,20206756,27607
4540,10103821,27540
4541,10103291,27520
4542,10119466,28786
4543,10108661,28374
4544,10103661,27615
4545,40405541,33772
4546,30311036,32832
4547,10111371,29591
4548,10103951,27344
4549,10103541,27502
4550,10117961,27501
4551,30311566,32810
4552,30309611,32822
4553,30321986,33897
4554,10104571,27606
4555,20220641,28804
4556,40407151,32765
4557,40405361,33763
4558,40403691,33756
4559,20205106,27607
4560,40403936,34698
4561,40408691,32708
4562,40417946,34652
4563,20200826,27540
4564,40420181,32707
4565,30317066,33712
4566,30302686,34653
4567,10111871,29506
4568,10104966,27527
4569,10102391,27526
4570,10110851,27208
4571,10112356,27205
4572,20218381,27546
4573,20213426,28328
4574,20216586,28385
4575,20208081,27514
4576,20219751,28721
4577,20213681,28412
4578,20215711,28555
4579,20218406,27863
4580,20200311,27597
4581,20208906,27549
4582,20214736,28540
4583,20215921,28390
4584,40404161,33701
4585,20219491,28730
4586,20200726,27537
4587,20209916,28345
4588,40408481,32725
4589,40417581,33708
4590,40414351,34639
4591,40406436,32713
4592,40400806,34480
4593,20208116,27525
4594,30307396,32779
4595,30306071,33702
4596,20215111,28525
4597,30316586,33759
4598,40406636,32826
4599,20204541,27604
4600,10119906,28806
4601,10111881,29501
4602,20202381,27520
4603,10104431,27511
4604,20205901,27613
4605,10118231,27501
4606,20211001,29506
4607,40409946,33825
4608,40412321,33825
4609,20204086,27549
4610,10104336,27349
4611,30315031,33771
4612,20215441,28405
4613,40415046,34653
4614,40417071,33767
4615,30303536,34695
4616,30305961,33525
4617,10117996,28562
4618,10117666,28333
4619,10116431,28341
4620,10116436,28411
4621,30303311,33759
4622,30322451,32835
4623,30308691,32779
4624,30321521,32724
4625,30320461,32712
4626,40413336,34481
4627,40408551,32701
4628,40406311,34691
4629,20210961,27330
4630,40422461,34759
4631,40401836,34698
4632,40420036,32725
4633,20205181,27601
4634,20220261,28805
4635,40400511,34442
4636,20207326,27529
4637,40424881,33843
4638,30321241,32810
4639,30305896,34695
4640,30313106,34453
4641,10111676,29532
4642,30319006,32810
4643,40407661,32725
4644,40421951,32713
4645,40410001,32819
4646,40404586,33709
4647,40406921,32707
4648,20215101,27534
4649,30301241,34442
4650,30301151,34491
4651,30317866,34653
4652,30316791,33702
4653,30305726,34684
4654,20201146,27614
4655,20218266,28466
4656,20216081,28579
4657,20202131,27545
4658,20212091,28345
4659,20203806,27536
4660,20202551,27615
4661,20202716,27807
4662,20214161,28409
4663,10112266,29574
4664,30322651,33837
4665,20212316,27330
4666,40410496,33872
4667,10116416,28366
4668,30316731,33777
4669,20214586,28409
4670,20210681,27306
4671,20205591,27502
4672,20205296,27573
4673,20220916,28715
4674,40414986,33770
4675,20208536,27856
4676,40407211,32713
4677,40413591,34432
4678,10113956,28412
4679,10115486,28516
4680,10115321,28540
4681,30319991,32810
4682,10107736,27610
4683,10111226,27306
4684,30322376,34786
4685,10112816,28383
4686,10107906,27596
4687,10120811,28786
4688,20213066,29556
4689,20208581,27379
4690,40407201,32828
4691,40424286,32837
4692,30301121,32195
4693,30300941,34481
4694,20214241,28314
4695,40419701,32708
4696,20218761,28453
4697,20210586,29506
4698,30306666,32712
4699,30320696,32701
4700,10109266,27203
4701,10102601,27615
4702,10103071,27610
4703,20212651,29560
4704,10116031,28306
